Unique ID,Sample Date,Latitude (degree),Longitude (degree),Ocean,Region,Subregion,Country,State,Beach Location,Marine Setting,Ocean Bottom Depth (m),Water Sample Depth (m),Sediment Sample Depth (m),Sampling Method,Mesh Size (mm),Transect Number,Sampling Point on Beach,Volunteers Number,Collecting Time (min),Standardized Nurdle  Amount,Microplastics Measurement,Unit,Concentration Class Range,Concentration Class,Short Reference,Long Reference,DOI,Organization,Keywords,NCEI Accession Number,NCEI Accession Link,ObjectId,x,y
0276264-0000279,8/12/2015 5:00:00 AM,31.98985,-139.84,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,9.431598,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12805,-15566917.5925314,3761978.35564993
0276263-0000026,12/3/2019 6:00:00 AM,33.906033,-140.5,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,4.256088,pieces/m3,1-10,High,Egger et al. 2021,"Egger, M., L. Quiros, G. Leone, F. Ferrari, C. M. Boerger, M. Tishler. 2021. Relative Abundance of Floating Plastic Debris and Neuston in the Eastern North Pacific Ocean. Frontiers in Marine Science 8, 626026. https://doi.org/10.3389/fmars.2021.626026",https://doi.org/10.3389/fmars.2021.626026,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276263,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276263,12806,-15640388.4564549,4016191.5218914
0276263-0000027,12/3/2019 6:00:00 AM,33.9101,-140.475483,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,7.252628,pieces/m3,1-10,High,Egger et al. 2021,"Egger, M., L. Quiros, G. Leone, F. Ferrari, C. M. Boerger, M. Tishler. 2021. Relative Abundance of Floating Plastic Debris and Neuston in the Eastern North Pacific Ocean. Frontiers in Marine Science 8, 626026. https://doi.org/10.3389/fmars.2021.626026",https://doi.org/10.3389/fmars.2021.626026,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276263,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276263,12809,-15637659.2364992,4016737.03093627
0276264-0000179,7/29/2015 5:00:00 AM,29.001168,-138.0285,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,0.741419,pieces/m3,0.005-1,Medium,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12810,-15365262.3349594,3375794.69598744
0276264-0000574,9/11/2015 5:00:00 AM,32.47625,-133.46005,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,0.91359,pieces/m3,0.005-1,Medium,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12811,-14856704.8072448,3825989.48112523
0276264-0000481,8/14/2015 5:00:00 AM,36.42225,-153.62265,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,1.17109,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12812,-17101195.1723133,4358878.95469663
0276264-0000280,8/12/2015 5:00:00 AM,32.003383,-139.321,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,17.674272,pieces/m3,>=10,Very High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12813,-15509142.7768097,3763754.70665699
0276264-0000376,8/9/2015 5:00:00 AM,36.8441,-153.19055,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,3.530292,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12814,-17053094.0203415,4417398.55862663
0276264-0000180,7/29/2015 5:00:00 AM,29.000035,-138.5655,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,1.146122,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12815,-15425040.9015153,3375650.48963581
0276264-0000281,8/12/2015 5:00:00 AM,32.002977,-139.315,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,20.043001,pieces/m3,>=10,Very High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12816,-15508474.8598649,3763701.41099955
0276264-0000282,8/13/2015 5:00:00 AM,32.005742,-138.792,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,6.000392,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12819,-15450254.76618,3764064.37747432
0276264-0000181,7/29/2015 5:00:00 AM,29.000142,-138.5675,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,0.907112,pieces/m3,0.005-1,Medium,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12820,-15425263.5404969,3375664.10834988
0276264-0000575,9/11/2015 5:00:00 AM,32.4745,-133.4965,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,1.389757,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12822,-14860762.4026842,3825758.56130407
0276264-0000482,8/15/2015 5:00:00 AM,36.48745,-153.60735,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,0.750804,pieces/m3,0.005-1,Medium,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12823,-17099491.9841041,4367902.70572031
0276263-0000028,12/4/2019 6:00:00 AM,34.422667,-139.239667,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,42.069682,pieces/m3,>=10,Very High,Egger et al. 2021,"Egger, M., L. Quiros, G. Leone, F. Ferrari, C. M. Boerger, M. Tishler. 2021. Relative Abundance of Floating Plastic Debris and Neuston in the Eastern North Pacific Ocean. Frontiers in Marine Science 8, 626026. https://doi.org/10.3389/fmars.2021.626026",https://doi.org/10.3389/fmars.2021.626026,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276263,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276263,12824,-15500088.828665,4085698.06365005
0276264-0000576,9/11/2015 5:00:00 AM,32.469,-133.5409,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,2.131878,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12825,-14865704.9880755,3825032.84251611
0276264-0000377,8/10/2015 5:00:00 AM,36.7966,-146.6179,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,3.084044,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12826,-16321429.9691791,4410793.24504455
0276263-0000029,12/4/2019 6:00:00 AM,34.432067,-139.212717,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,15.664694,pieces/m3,>=10,Very High,Egger et al. 2021,"Egger, M., L. Quiros, G. Leone, F. Ferrari, C. M. Boerger, M. Tishler. 2021. Relative Abundance of Floating Plastic Debris and Neuston in the Eastern North Pacific Ocean. Frontiers in Marine Science 8, 626026. https://doi.org/10.3389/fmars.2021.626026",https://doi.org/10.3389/fmars.2021.626026,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276263,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276263,12827,-15497088.7683881,4086966.67175709
0276264-0000283,8/13/2015 5:00:00 AM,32.00334,-138.795,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,8.972393,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12828,-15450588.7246524,3763749.06203185
0276264-0000483,8/15/2015 5:00:00 AM,38.28955,-152.5767,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,0.764954,pieces/m3,0.005-1,Medium,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12830,-16984760.5509181,4620410.65511623
0276264-0000182,7/29/2015 5:00:00 AM,29.00025,-139.1675,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,1.478848,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12831,-15492055.2349729,3375677.85435595
0276264-0000284,8/13/2015 5:00:00 AM,32.00225,-138.28,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,5.330399,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12832,-15393259.1868939,3763605.97823218
0276264-0000577,9/11/2015 5:00:00 AM,32.46245,-133.58405,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,1.4442,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12835,-14870508.4241032,3824168.63524089
0276264-0000285,8/13/2015 5:00:00 AM,32.000718,-138.2815,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,9.018254,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12836,-15393426.1661301,3763404.87617097
0276263-0000030,12/4/2019 6:00:00 AM,34.442383,-139.185417,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,14.472815,pieces/m3,>=10,Very High,Egger et al. 2021,"Egger, M., L. Quiros, G. Leone, F. Ferrari, C. M. Boerger, M. Tishler. 2021. Relative Abundance of Floating Plastic Debris and Neuston in the Eastern North Pacific Ocean. Frontiers in Marine Science 8, 626026. https://doi.org/10.3389/fmars.2021.626026",https://doi.org/10.3389/fmars.2021.626026,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276263,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276263,12839,-15494049.7462894,4088359.06590023
0276264-0000378,8/10/2015 5:00:00 AM,36.84455,-146.5259,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,2.210857,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12840,-16311188.5760261,4417461.15489264
0276264-0000484,8/15/2015 5:00:00 AM,38.33615,-152.5177,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,0.92334,pieces/m3,0.005-1,Medium,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12841,-16978192.7009613,4627021.97510073
0276264-0000578,9/11/2015 5:00:00 AM,32.46055,-133.6301,Pacific Ocean,,,,,,Ocean water,,0,,Manta net,0.333,,,,,,1.222912,pieces/m3,1-10,High,Egger et al. 2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,12842,-14875634.6866542,3823917.96092115
