fold,actual,predicted,absolute_error,geo_distance_km,environment_distance,support
2,12.211145,6.568473813333335,5.642671186666665,54.34958589479181,0.8262233422056132,Supported
2,1.833202,1.8915893500000007,0.058387350000000726,175.3158084251815,1.430301651155492,Caution
2,13.653956,6.568473813333335,7.085482186666666,54.084978614209476,0.8256188236340856,Supported
2,1.626228,1.6815203566666688,0.05529235666666876,170.1756360374941,1.3088018632636294,Caution
2,19.993098,6.014958460000003,13.978139539999997,108.26019199757155,2.0502766479666508,Extrapolation
2,2.210127,1.6326267233333354,0.5775002766666646,166.3355870801773,1.3077318708871621,Caution
2,11.354408,5.98257237666667,5.37183562333333,108.23340889796164,2.049678695070515,Extrapolation
2,1.407189,1.5417386000000017,0.1345496000000017,151.2989981756898,1.1267337954665257,Caution
2,1.02716,1.5279467633333352,0.5007867633333352,149.07361807784227,1.1322756261596376,Caution
2,0.544286,1.7469095433333355,1.2026235433333354,146.20342277082938,1.0093161379167588,Caution
3,0.558433,3.587382259999997,3.028949259999997,109.75466244246418,1.6876577116409466,Caution
3,2.287107,3.8373170200000044,1.5502100200000046,61.12393386620848,1.3142097283499368,Supported
3,1.455276,2.193389176666666,0.738113176666666,83.15636170757661,0.30838641922083543,Supported
3,0.383834,2.9442684599999893,2.560434459999989,24.861495323015173,0.5438290713461038,Supported
3,3.938291,15.303155570000001,11.364864570000002,218.79549945221984,2.715868314218463,Extrapolation
3,3.922442,15.147944806666677,11.225502806666677,212.92140251941686,2.842569841381928,Extrapolation
3,5.743354,14.841019043333336,9.097665043333336,208.67349088283703,2.703857718282006,Extrapolation
3,2.881826,13.218928030000024,10.337102030000024,195.17892013600925,2.9237910074076248,Extrapolation
3,1.415723,13.32193146000002,11.90620846000002,193.37130016212976,2.9314711380745484,Extrapolation
3,4.383276,12.79699493333335,8.41371893333335,191.51447151319343,3.1180397302141953,Extrapolation
3,1.114427,0.631691233333334,0.48273576666666607,111.48514607775482,1.1362422450832985,Caution
3,10.217707,9.747828670000011,0.4698783299999896,34.196849605814144,1.1911257966848634,Supported
3,5.891707,6.146319800000006,0.25461280000000563,103.58375931630465,1.1131001807877439,Caution
3,3.584262,2.1833972033333326,1.4008647966666672,84.95388638886192,0.31254157555423434,Supported
3,2.831999,2.182719746666666,0.6492792533333342,80.50992641155268,0.3182617147550262,Supported
3,5.70248,6.656813096666675,0.9543330966666748,73.87831768018717,0.8239995874192627,Supported
3,1.740337,3.419425790000002,1.6790887900000018,81.93282909277913,0.9356733255956051,Supported
